item,itemLabel,startDate,endDate
,Yuri Petrov,1991-08-05,1993-01-19
Q4483784,Sergey Filatov,1993-01-19,1996-01-15
Q4173771,Nikolai Yegorov,1996-01-15,1996-07-15
Q201005,Anatoly Chubais,1996-07-15,1997-03-07
Q1975794,Valentin Yumashev,1997-03-11,1998-12-07
Q328343,Nikolay Bordyuzha,1998-12-07,1999-03-19
Q4124082,Alexander Voloshin,1999-03-19,2003-10-30
Q23530,Dmitry Medvedev,2003-10-30,2005-11-14
Q319497,Sergey Sobyanin,2005-11-14,2008-05-07
Q983654,Sergey Naryshkin,2008-05-12,2011-12-15
Q548164,Vladislav Surkov,2011-12-20,2011-12-22
Q204027,Sergei Ivanov,2011-12-22,2016-08-12
Q3739455,Anton Vaino,2016-08-12,
