position,title
Q17276321,member of the State Duma
Q19399742,member of the Federation Council of Russia
Q111236573,Member of the State Council of the Komi Republic
Q96324124,Member of Moscow City Duma
Q110805962,Member of Moscow Oblast Duma
Q108610448,Deputy of the State Council of the Udmurt Republic
