item,itemLabel,startDate,endDate,sourceDate,psid
Q4073798,Dmitry Ayatskov,1996-09-01,2000-03-26,2022-05-12,Q4073798-559DC743-3CC5-427A-AB85-6A020D40A9FD
Q4073798,Dmitry Ayatskov,2000-03-26,2005-03-03,2022-05-12,Q4073798-3E571CEC-9170-4E96-A74C-838E294CEEDB
Q4202975,Pavel Ipatov,2005-03-03,2005-04-05,2022-05-12,Q4202975-BCBD146A-6AA6-4A96-9318-BBD6F0BC6F75
Q4202975,Pavel Ipatov,2005-04-05,2010-04-05,2022-05-12,Q4202975-AE3E2D11-589B-47B9-ACCA-4736BE439EF7
Q4202975,Pavel Ipatov,2010-04-05,2012-03-23,2022-05-12,Q4202975-20CC564D-A6C1-49E1-85C2-FE15CB71AB4E
Q4387099,Valery Radayev,2012-04-05,2022-05-10,,Q4387099-f20bffc5-43fe-b992-49a6-4a2ac128a5b1
Q4476258,Roman Busargin,2022-05-10,,,Q4476258-e739005d-4561-88bf-f1f8-576bd70dcac3
