item,itemLabel,startDate,endDate,psid
Q2471231,Aslan Dzharimov,1992-01-05,2002-02-08,Q2471231-8626A54B-E2F1-45B9-8C55-2F5DB28F9DC3
Q2914853,Hazret Sovmen,2002-01-13,2007-01-12,Q2914853-9F428F9E-5BAE-45EB-B997-0D3CFB4918CE
Q4246991,Murat Kumpilov,2017-01-12,2017-09-10,Q4246991-57FD1E42-DF6B-4659-818F-48CA24849919
Q4246991,Murat Kumpilov,2017-09-10,,Q4246991-FA14CE71-7500-4B63-8C31-C13508B7C627
Q732556,Aslan Tkhakushinov,2007-01-13,2017-01-12,Q732556-F598488C-C30A-4DC5-B15C-FFDD3B1A24CD
Q97164300,Aleksandr Narolin,2017-12-29,2020-08-04,Q97164300-F09B3A0A-0999-49A1-B872-E04C980B9EB5
