item,itemLabel,startDate,endDate,psid
Q201005,Anatoly Chubais,1997-03-17,1997-11-20,Q201005-4F21CF04-1E17-48B1-B845-89A6BB801065
Q3313719,Mikhail Zadornov,1997-11-20,1999-05-25,Q3313719-02372792-C610-4F72-BA07-C90B25284AF1
Q351014,Alexei Kudrin,2000-05-18,2011-09-26,Q351014-82FCF3DB-0591-4FA1-B1D0-9E2628784392
Q4078797,Vasily Barchuk,1992-04-02,1993-03-25,Q4078797-4BA0C96F-4E99-4321-AFF3-BEB65E8F05CA
Q4102110,Andrey Vavilov,1994-10-12,1994-11-04,Q4102110-E14AF078-4596-4A65-8151-90485CFDCEB1
Q4169161,Sergey Dubinin,1994-01-26,1994-10-12,Q4169161-FBB15158-F09D-4AD2-9CA7-1AB5B165CF93
Q4261095,Aleksandr Livshits,1996-08-15,1997-03-17,Q4261095-158D2A09-5144-41C4-8A66-B4DFB4C033B2
Q4344258,Vladimir Panskov,1994-11-04,1996-08-15,Q4344258-AFFDB901-8F6C-471A-8A6E-4DDEA3C230CE
Q589645,Anton Siluanov,2011-09-27,,Q589645-89A11542-104D-474A-8578-54D87B08011C
Q82695,Yegor Gaidar,1992-02-19,1992-04-02,Q82695-CE386CD2-88EC-44C8-BD8E-8D0B53F0D24B
Q893668,Boris Fyodorov,1993-03-25,1994-01-26,Q893668-C318EF97-9666-4A23-88C0-E6DB86AF646C
Q62551,Mikhail Kasyanov,1999-05-25,2000-05-18,q62551-1BD617C4-5029-43DE-B8FF-EB349FC848B2
