item,itemLabel,startDate,endDate,sourceDate,psid
Q4194209,Semyon Zubakin,1998-01-13,2002-01-19,,Q4194209-BCC02D74-3C1D-4FDA-847D-0F3C2F69D5D9
Q1775096,Mikhail Lapshin,2002-01-19,2006-01-26,,Q1775096-617EA9FD-5756-4FBE-BCE5-73006C4CF911
Q286470,Alexander Berdnikov,2006-01-20,2019-03-20,,Q286470-98c9ad75-494b-7465-88d5-320a5e2304fc
Q62168639,Oleg Khorokhordin,2019-03-20,,,Q62168639-c95d7e3d-424a-529e-964c-81b9dfd6aba5
