id,name,relationship,relative,relativename
Q101077271,Ruslan Viktorovich Kondratov,father,Q70250998,Viktor Kondratov
Q102435754,"Говоров, Леонид Владимирович",father,Q3820134,Vladimir Govorov
Q103813305,Konstantin Sevenard,father,Q15081060,Yury Sevenard
Q105105146,Marina Rogachyova,father,Q1143350,Yegor Stroyev
Q106274168,Andrey Anikeev,relative,Q4066230,Grigory Anikeyev
Q106734231,Larisa Ponomaryova,child,Q4371978,Ilya Ponomarev
Q106734231,Larisa Ponomaryova,spouse,Q70248527,Vladimir Ponomaryov
Q108040998,Andrey Artyukhov,child,Q55105854,Dmitry Artyukhov
Q108684903,Anton Krasnoshtanov,father,Q60220292,Aleksey Krasnoshtanov
Q108685717,Andrey Trifonov,sibling,Q112625085,Sergey Trifonov
Q108691440,Roza Chemeris,mother,Q28497365,Elmira Glubokovskaya
Q108691440,Roza Chemeris,stepparent,Q28497366,Mikhail Gloubokovsky
Q108807795,Nurbagand Nurbagandov,child,Q26959934,Magomed Nurbagandov
Q108886260,Angelika Egorovna Glazkova,spouse,Q55122121,Nikolai Platoshkin
Q108897335,Aleksey Govyrin,spouse,Q231590,Irina Slutskaya
Q108899086,Alla Polyakova,sibling,Q4074398,Mikhail Babich
Q111383871,Vadim Artyukhov,father,Q4070368,Vitaly Artyukhov
Q111956526,Yriy Zaytsev,child,Q177232,son
Q1143350,Yegor Stroyev,child,Q105105146,Marina Rogachyova
Q1192630,Vyacheslav Shtyrov,father,Q15868908,Anatoliĭ Shtyrov
Q133318,Marat Safin,mother,Q7296273,Rauza Islanova
Q133318,Marat Safin,sibling,Q1029664,Dinara Safina
Q1344473,Vladimir Kolokoltsev,child,Q112674281,Alexander Kolokoltsev
Q1346607,Mikhail Gutseriyev,sibling,Q110893340,"Гуцериев, Хамзат Сафарбекович"
Q1346607,Mikhail Gutseriyev,sibling,Q4153081,Sait-Salam Gutseriyev
Q1377159,Stanislav Govorukhin,child,Q4140923,Sergey Govorukhin
Q1377159,Stanislav Govorukhin,spouse,Q55107077,"Карева, Юнона Ильинична"
Q1396536,Nikita Belykh,mother,Q19741977,Zinaida Belykh
Q1396536,Nikita Belykh,sibling,Q4083181,Aleksandr Belykh
Q1430324,Arkady Dvorkovich,father,Q15065744,Vladimir Dvorkovitch
Q1430324,Arkady Dvorkovich,spouse,Q4401100,Zumrud Rustamova
Q14920892,Mikhail Musatov,child,Q6097047,Ivan Musatov
Q150080,Mikhail Fradkov,child,Q110991318,Pavel Fradkov
Q150080,Mikhail Fradkov,child,Q4492294,Petr Fradkov
Q15065439,Vladimir Golovnyov,sibling,Q112767689,Dmitry Golovnev
Q15075401,Aysen Nikolayev,spouse,Q61110830,Ljudmila Nikolajeva
Q15079517,Pavel Semjonov,father,Q109486984,"Семёнов, Владимир Николаевич"
Q152318,Svetlana Savitskaya,father,Q523332,Yevgeny Savitsky
Q156379,Yury Luzhkov,spouse,Q466610,Yelena Baturina
Q15963668,Natalia Poklonskaya,spouse,Q4428059,Ivan Nikolaevich Solovjev
Q16166675,Anvar Azimov,father,Q4058348,Sarvar Azimov
Q16902077,Alexander Boroday,father,Q4094487,Youri Borodaï
Q171428,Roman Abramovich,child,Q4791679,Arkadiy Abramovich
Q171428,Roman Abramovich,father,Q107097633,Arkady Abramovich
Q171428,Roman Abramovich,mother,Q107097635,Irina Vasilievna Abramovich
Q171428,Roman Abramovich,spouse,Q4181439,Dasha Zhukova
Q171428,Roman Abramovich,spouse,Q46109451,Irina Abramovich
Q18043712,Dmitry Patrushev,father,Q446865,Nikolai Patrushev
Q182452,Gennady Zyuganov,child,Q67103659,Leonid Zyuganov
Q182654,Valentina Matviyenko,child,Q15072147,Sergei Matvienko
Q18277467,Valery Seleznyov,child,Q17388691,Roman Seleznev
Q183279,Zhores Alferov,spouse,Q109324376,Tamara Darskaya
Q18634850,Yevgeny Popov,spouse,Q24706934,Olga Skabeyeva
Q190884,Viktor Chernomyrdin,spouse,Q96482967,Valentina Fedorovna Chernomyrdina
Q19521683,Aleksey Didenko,father,Q97274760,"Диденко, Николай Васильевич"
Q1964825,Nikolai Burlyayev,child,Q4099732,Ivan Burlyayev
Q1964825,Nikolai Burlyayev,child,Q4099734,Marija Boerljaeva
Q1964825,Nikolai Burlyayev,sibling,Q101246260,Gennady Burlyaev
Q1964825,Nikolai Burlyayev,spouse,Q510170,Natalya Varley
Q1964825,Nikolai Burlyayev,spouse,Q754131,Natalya Bondarchuk
Q1973544,Leonid Nevzlin,child,Q27247995,Irina Nevzlin
Q1975794,Valentin Yumashev,child,Q4158957,Polina Deripaska
Q1975794,Valentin Yumashev,spouse,Q112225586,Irina Vedeneyeva
Q1975794,Valentin Yumashev,spouse,Q453170,Tatyana Yumasheva
Q1978432,Anatoly Wasserman,father,Q21663972,Alexander Vasserman
Q1978790,Alexander Nevzorov,spouse,Q1967995,Aleksandra Yakovleva
Q1979193,Alexander Tkachov,sibling,Q27230932,Alexey Tkachyov
Q1980296,Joseph Kobzon,child,Q56501949,Andrey Kobzon
Q1980296,Joseph Kobzon,spouse,Q4241956,Veronica P. Kruglova
Q1980296,Joseph Kobzon,spouse,Q56501964,Ninel Kobzon
Q1980296,Joseph Kobzon,spouse,Q68537,Lyudmila Gurchenko
Q1980669,Aleksandr Yakovenko,father,Q4536780,Vladimir Yakovenko
Q19817635,Denis Voronenkov,spouse,Q4276043,"Maria Maksakova, Jr."
Q19818067,Pavel Fedyayev,father,Q4482344,"Федяев, Михаил Юрьевич"
Q1983805,Nikolai Gubenko,spouse,Q4090976,Zhanna Bolotova
Q19917170,Boris Titenko,spouse,Q16488249,Alla Amelina
Q200015,Vladimir Zhirinovsky,child,Q520016,Igor Lebedev
Q20090063,Vakha Agaev,child,Q86830849,Bekhan Agaev
Q204027,Sergei Ivanov,child,Q29865118,Sergey Ivanov
Q204027,Sergei Ivanov,father,Q50375960,Boris Ivanov
Q2060455,Mikhail Margelov,father,Q4281196,Vitaly Margelov
Q2065147,Ruslan Yamadayev,sibling,Q2027014,Dzhabrail Yamadayev
Q2065147,Ruslan Yamadayev,sibling,Q4537540,"Ямадаев, Иса Бекмирзаевич"
Q2065147,Ruslan Yamadayev,sibling,Q718173,Sulim Yamadayev
Q2072843,Vasyl Dzharty,child,Q14491528,Джарти Вікторія Василівна
Q20812953,Maria Zakharova,spouse,Q110997152,Andrei Makarov
Q2107072,Lyudmila Narusova,child,Q287099,Kseniya Sobchak
Q2107072,Lyudmila Narusova,spouse,Q334294,Anatoly Sobchak
Q217115,Ramazan Kadyrov,father,Q297006,Akhmad Kadyrov
Q217115,Ramazan Kadyrov,mother,Q21887442,Aymani Kadyrova
Q217115,Ramazan Kadyrov,relative,Q4207417,Khalid Kadyrov
Q233812,Irina Rodnina,child,Q4738675,Alyona Minkovski
Q233812,Irina Rodnina,spouse,Q956655,Alexander Gennadiyevich Zaitsev
Q23530,Dmitry Medvedev,spouse,Q234259,Svetlana Medvedeva
Q2391593,Aleksey Lebed,sibling,Q295898,Alexander Lebed
Q2544308,Vladimir Dolgikh,child,Q4164520,Елена Долгих
Q255764,Yelena Kondakova,spouse,Q472497,Valery Ryumin
Q2597507,Artur Chilingarov,child,Q107309433,Чилингарова Ксения Артуровна
Q260432,Tatyana Golikova,spouse,Q317667,Viktor Khristenko
Q26255538,Ilyas Umakhanov,father,Q4475334,Magomed-Salam Umakhanov
Q266708,Svetlana Zakharova,spouse,Q474762,Vadim Repin
Q27230932,Alexey Tkachyov,sibling,Q1979193,Alexander Tkachov
Q275585,Natalya Narochnitskaya,father,Q4313453,Aleksei Narochnitsky
Q27783608,Sergey Boyarskiy,father,Q544641,Mikhail Boyarsky
Q27783608,Sergey Boyarskiy,mother,Q4269666,Larisa Luppian
Q27783608,Sergey Boyarskiy,sibling,Q167548,Elizaveta Boyarskaya
Q28497365,Elmira Glubokovskaya,child,Q108691440,Roza Chemeris
Q28497365,Elmira Glubokovskaya,spouse,Q28497366,Mikhail Gloubokovsky
Q28497366,Mikhail Gloubokovsky,spouse,Q28497365,Elmira Glubokovskaya
Q28526218,Artyom Turov,father,Q3920850,Viktor Turov
Q297006,Akhmad Kadyrov,child,Q217115,Ramazan Kadyrov
Q297006,Akhmad Kadyrov,spouse,Q21887442,Aymani Kadyrova
Q3050754,Eleonora Mitrofanova,sibling,Q4296811,Aleksey Mitrofanov
Q311019,Boris Berezovsky,child,Q15064471,Elizaveta Borisovna Berezovskaïa
Q313452,Buvaisar Saitiev,sibling,Q348977,Adam Saitiev
Q313915,Sergey Kiriyenko,child,Q5680808,Vladimir Kiriyenko
Q3148435,Mariya Kozhevnikova,father,Q1373900,Aleksandr Kozhevnikov
Q316583,Anatoliy Serdyukov,spouse,Q4104732,Yevgeniya Vasilyeva
Q317667,Viktor Khristenko,spouse,Q260432,Tatyana Golikova
Q319497,Sergey Sobyanin,relative,Q25390701,Nikolay Ulanov
Q32024,Sergey Shoygu,child,Q17287328,Yuliya Shoygu
Q32024,Sergey Shoygu,child,Q17287335,Kseniya Shoygu
Q32024,Sergey Shoygu,father,Q17287361,Kuzhuget Shoygu
Q32024,Sergey Shoygu,mother,Q17287363,Aleksandra Shoygu
Q32024,Sergey Shoygu,sibling,Q4525925,Larisa Flamenbaum
Q32024,Sergey Shoygu,spouse,Q17287325,Irina Shoygu
Q3400285,Dmitry Pevtsov,spouse,Q4168456,Olga Drozdova
Q3479763,Sergey Pugachyov,child,Q2833979,Alexandre Pougatchev
Q3479763,Sergey Pugachyov,partner,Q4720766,Alexandra Tolstoy
Q3479763,Sergey Pugachyov,spouse,Q4720766,Alexandra Tolstoy
Q363846,Boris Nemtsov,child,Q4317038,Zhanna Nemtsova
Q363846,Boris Nemtsov,partner,Q59777710,Anna Durytska
Q363846,Boris Nemtsov,relative,Q4530004,Igor Eidman
Q363846,Boris Nemtsov,spouse,Q108667711,Raisa Nemtsova
Q3658303,Alexander Grushko,father,Q4150962,Viktor Grushko
Q370787,Alexander Lebedev,child,Q2889271,Evgeny Lebedev
Q370787,Alexander Lebedev,father,Q107097779,Евгений Николаевич Лебедев
Q370787,Alexander Lebedev,mother,Q107097778,Мария Сергеевна Лебедева
Q370787,Alexander Lebedev,partner,Q55437706,Elena Perminova
Q370787,Alexander Lebedev,spouse,Q107097785,Natalia Sokolova
Q385485,Dmitry Mezentsev,spouse,Q4492958,"Фролова, Евгения Евгеньевна"
Q39391916,Aleksey Zagrebin,father,Q24352427,Egor Zagrebin
Q4066230,Grigory Anikeyev,relative,Q106274168,Andrey Anikeev
Q4068640,Alexei Arbatov,father,Q967886,Georgy Arbatov
Q4073083,Farkhad Akhmedov,father,Q12846537,Teymur Əhmədov
Q4082839,Andrey Belousov,father,Q97315367,"Белоусов, Рэм Александрович"
Q4094838,Nikolay Bortsov,child,Q4094839,Yury Bortsov
