@@,itemlabel,item,startdate,enddate
->,"Абрамов, Виктор Семёнович",Q4054910,2007-12-24,2011-12-21->2011-12-03
->,"Аксаков, Анатолий Геннадьевич",Q4059843,2007-12-24,2011-12-21->2011-12-03
->,"Александр Александрович Карелин->Карелин, Александр Александрович",Q187247,2007-12-24,2021-09-01->2011-12-03
->,"Александр Александрович Соловьёв->Соловьёв, Александр Александрович",Q44155891,2007-12-24->2008-12-17,2011-12-21->2011-12-03
->,"Александр Геннадьевич Шишкин->Шишкин, Александр Геннадьевич",Q19818063,2007-12-24,2011-12-21->2011-12-03
->,"Александр Дмитриевич Куликов->Куликов, Александр Дмитриевич",Q4246187,2007-12-24,2011-12-21->2011-12-03
->,"Александр Евсеевич Хинштейн->Хинштейн, Александр Евсеевич",Q4497838,2007-12-24,2011-12-21->2011-12-03
->,"Александр Иванович Скоробогатько->Скоробогатько, Александр Иванович",Q4422296,2007-12-24,2011-12-21->2011-12-03
->,"Александр Леонидович Бурков->Бурков, Александр Леонидович",Q4099632,2007-12-24,2011-12-21->2011-12-03
->,"Александр Михайлович Бабаков->Бабаков, Александр Михайлович",Q2833421,2007-12-24,2011-12-21->2011-12-03
->,"Александр Сысоев->Сысоев, Александр Митрофанович",Q4448169,2007-12-24,2011-12-21->2011-12-03
->,"Алексей Валентинович  Огоньков->Огоньков, Алексей Валентинович",Q65153172,2007-12-24->2011-05-05,2011-12-21->2011-12-03
->,"Алексей Иванович Лебедь->Лебедь, Алексей Иванович",Q2391593,2007-12-24->2009-01-28,2011-12-21->2011-12-03
->,"Алексей Николаевич Ткачёв->Ткачёв, Алексей Николаевич",Q27230932,2007-12-24,2011-12-21->2011-12-03
->,"Алексей Юрьевич Русских->Русских, Алексей Юрьевич",Q4400897,2007-12-24,2011-12-21->2011-12-03
->,"Алина Маратовна Кабаева->Кабаева, Алина Маратовна",Q254220,2007->2007-12-24,2014-09-15->2011-12-03
->,"Амирилаев, Адам Баширович",Q4064366,2007-12-24,2011-12-21->2011-12-03
->,"Анатолий Евгеньевич Локоть->Локоть, Анатолий Евгеньевич",Q4265976,2007-12-24,2011-12-21->2011-12-03
->,"Анатолий Иванович Лисицын->Лисицын, Анатолий Иванович",Q840698,2007-12-24,2011-12-21->2011-12-03
->,"Анатолий Николаевич Грешневиков->Грешневиков, Анатолий Николаевич",Q4148825,2007-12-24,2011-12-21->2011-12-03
->,"Андрей Анатольевич Андреев->Андреев, Андрей Анатольевич",Q4065431,2007-12-24,2011-12-21->2011-12-03
->,"Андрей Владимирович Скоч->Скоч, Андрей Владимирович",Q4422468,2007-12-24,2011-12-21->2011-12-03
->,"Андрей Геннадьевич Назаров->Назаров, Андрей Геннадьевич",Q4312139,2007->2007-12-24,2011->2011-12-03
->,"Андрей Юрьевич Воробьёв->Воробьев, Андрей Юрьевич",Q502185,2007-12-24,2011-12-21->2011-12-03
->,"Аникеев, Григорий Викторович",Q4066230,2007-12-24,2011-12-21->2011-12-03
->,"Антон Тариэльевич Сихарулидзе->Сихарулидзе, Антон Тариэльевич",Q594702,2007-12-24,2011-12-21->2011-12-03
->,"Антонов, Роман Валерьевич",Q4067386,2007-12-24,2011-12-21->2011-12-03
->,"Апарина, Алевтина Викторовна",Q4067946,2007-12-24,2011-12-21->2011-12-03
->,"Арсен Сулейманович Фадзаев->Фадзаев, Арсен Сулейманович",Q704427,2003->2007-12-24,2011->2011-12-03
->,"Архипов, Игорь Витальевич",Q5993118,2007-12-24->2010-09-23,2011-12-21->2011-12-03
->,"Аршба, Отари Ионович",Q4071023,2007-12-24,2011-12-21->2011-12-03
->,"Асеев, Владимир Михайлович",Q4071201,2007-12-24,2011-12-21->2011-12-03
->,"Афонин, Юрий Вячеславович",Q3196127,2007-12-24,2011-12-21->2011-12-03
->,"Бабич, Михаил Викторович",Q4074398,2007-12-24,2011-12-21->2011-12-03
->,"Багаряков, Алексей Владимирович",Q4074702,2007-12-24->2008-03-26,2011-12-21->2011-12-03
->,"Банщиков, Михаил Константинович",Q4077499,2007-12-24,2011-12-21->2011-12-03
->,"Баринов, Игорь Вячеславович",Q4078238,2007-12-24,2011-12-21->2011-12-03
->,"Баскаев, Аркадий Георгиевич",Q4079008,2007-12-24,2011-12-21->2011-12-03
->,"Беднов, Александр Викторович",Q98276832,2007-12-24,2011-12-21->2011-12-03
->,"Беляков, Антон Владимирович",Q4083534,2007-12-24,2011-12-21->2011-12-03
->,"Берестов, Александр Павлович",Q98412857,2007-12-24,2011-12-21->2011-12-03
->,"Берхеев, Ильдар Мансурович",Q100602209,2007-12-24->2011-02-11,2011-12-21->2011-12-03
->,"Бесчетнов, Константин Викторович",Q4085923,2007-12-24,2011-12-21->2011-12-03
->,"Бобровская, Ольга Владимировна",Q98423426,2007-12-24->2011-07-20,2011-12-21->2011-12-03
->,"Бобырев, Валентин Васильевич",Q19613844,2007-12-24,2011-12-21->2011-12-03
->,"Богомолов, Валерий Николаевич",Q4089604,2007-12-24,2011-12-21->2011-12-03
->,"Богомольный, Евгений Исаакович",Q65031844,2007-12-24,2011-12-21->2011-12-03
->,"Богуславский, Ирек Борисович",Q55106294,2007-12-24,2011-12-21->2011-12-03
->,"Борзова, Ольга Георгиевна",Q8990421,2007-12-24,2011-12-21->2011-12-03
->,"Борис Вячеславович Грызлов->Грызлов, Борис Вячеславович",Q188296,2007-12-24,2011-12-21->2011-12-03
->,"Борис Давыдович Зубицкий->Зубицкий, Борис Давыдович",Q4194287,2007-12-24,2011-12-21->2011-12-03
->,"Борис Кашин->Кашин, Борис Сергеевич",Q4218102,2007-12-24,2011-12-21->2011-12-03
->,"Борисовец, Юрий Львович",Q98433005,2007-12-24,2011-12-21->2011-12-03
->,"Борцов, Николай Иванович",Q4094838,2007-12-24,2011-12-21->2011-12-03
->,"Бочаров, Андрей Иванович",Q4095314,2007-12-24,2011-12-21->2011-12-03
->,"Бурносов, Александр Леонидович",Q97928185,2007-12-24,2011-12-21->2011-12-03
->,"Бурыкина, Наталья Викторовна",Q19614088,2007-12-24,2011-12-21->2011-12-03
->,"Валентин Александрович Купцов->Купцов, Валентин Александрович",Q4247629,2007-12-24,2011-12-21->2011-12-03
---,Валентина Владимировна Терешкова,Q44371,2011,
->,"Валенчук, Олег Дорианович",Q21636672,2007-12-24,2011-12-21->2011-12-03
->,"Валерий Александрович Востротин->Востротин, Валерий Александрович",Q661432,2007-12-24,2011-12-21->2011-12-03
->,"Валерий Александрович Черешнев->Черешнев, Валерий Александрович",Q4512985,2007-12-24,2016-10-05->2011-12-03
->,"Валерий Викторович Панов->Панов, Валерий Викторович",Q28500274,2007-12-24,2011-12-21->2011-12-03
->,"Валерий Владимирович Рязанский->Рязанский, Валерий Владимирович",Q4402637,2007-12-24,2011-12-21->2011-12-03
->,"Валерий Карлович Гартунг->Гартунг, Валерий Карлович",Q4133962,2007-12-24,2011-12-21->2011-12-03
->,"Валерий Михайлович Зубов->Зубов, Валерий Михайлович",Q4194353,2007-12-24,2011-12-21->2011-12-03
->,"Валерий Фёдорович Рашкин->Рашкин, Валерий Фёдорович",Q4391353,2007-12-24,2011-12-21->2011-12-03
->,"Валерий Яковлевич Комиссаров->Комиссаров, Валерий Яковлевич",Q4229615,2007-12-24,2011-12-21->2011-12-03
->,"Варшавский, Вадим Евгеньевич",Q4104081,2005->2007-12-24,2011->2011-12-03
->,"Василий Александрович Стародубцев->Стародубцев, Василий Александрович",Q553544,2007-12-24,2011-12-21->2011-12-03
->,"Василий Васильевич Журко->Журко, Василий Васильевич",Q28498031,2007-12-24,2011-12-21->2011-12-03
->,"Вахаев, Хож-Магомед Хумайдович",Q91190820,2007-12-24,2011-12-21->2011-12-03
->,"Вера Александровна Лекарева->Лекарева, Вера Александровна",Q51669089,2007-12-24,2011-12-21->2011-12-03
->,"Ветров, Константин Владимирович",Q4110058,2007-12-24,2011-12-21->2011-12-03
->,"Виктор Антонов->Антонов, Виктор Васильевич",Q4067338,2007-12-24,2011-12-21->2011-12-03
->,"Виктор Иванович Илюхин->Илюхин, Виктор Иванович",Q1971710,2007-12-24,2011-12-21->2011-12-03
