item,itemLabel,startDate,endDate
Q451144,Павел Петрович Убри,1871-01-18,1879-12-22
Q4403617,Пётр Александрович Сабуров,1879-12-22,1884-02-08
Q330986,Николай Алексеевич Орлов,1884-02-08,1885-03-17
Q643004,Павел Андреевич Шувалов,1885-04-01,1894-12-13
Q514068,Алексей Борисович Лобанов-Ростовский,1895-01-06,1895-02-26
Q324061,Николай Дмитриевич Остен-Сакен,1895-03-10,1912-05-09
Q1259927,Сергей Николаевич Свербеев,1912,1914-08-01
Q318330,Адольф Абрамович Иоффе,1918-03,1918-11-05
Q444914,Николай Николаевич Крестинский,1922-06-20,1923-07-23
Q444914,Николай Николаевич Крестинский,1923-07-23,1930-09-26
Q1821991,Лев Михайлович Хинчук,1930-09-26,1934-09-20
Q1679627,Яков Захарович Суриц,1934-09-20,1937-04-07
Q822973,Константин Константинович Юренев,1937-06-16,1937-10-11
Q1509143,Георгий Александрович Астахов,1937,1938
Q4290816,Алексей Фёдорович Мерекалов,1938-05-06,1939-09-02
Q20020955,Александр Алексеевич Шкварцев,1939-09-02,1940-11-26
Q693425,Владимир Георгиевич Деканозов,1940-11-26,1941-06-22
Q450044,Валериан Александрович Зорин,1955-11-27,1956-10-14
Q501759,Андрей Андреевич Смирнов,1956-10-14,1966-05-19
Q4503137,Семён Константинович Царапкин,1966-05-25,1971-02-23
Q318911,Валентин Михайлович Фалин,1971-02-23,1978-11-10
Q2587406,Владимир Семёнович Семёнов,1978-11-10,1986-04-15
Q1711786,Юлий Александрович Квицинский,1986-04-15,1990-04-24
Q16705667,Владислав Петрович Терехов,1990-04-24,1991-12-25
Q16705667,Владислав Петрович Терехов,1991-12-25,1997-09-03
Q4242793,Сергей Борисович Крылов,1997-09-03,2004-02-25
Q827073,Владимир Владимирович Котенёв,2004-02-25,2010-06-21
Q440393,Владимир Михайлович Гринин,2010-06-21,2018-01-10
Q4318244,Сергей Юрьевич Нечаев,2018-01-10,
